Number,Symbol,Name,Industry,Market Cap 
5648,TSVT,2seventy bio,Drug Manufacturers-General,683479086
5649,TT,Trane Technologies,Building Products,36163358680
5650,TTC,The Toro Company,Machinery,9042537432
5651,TTCF,Tattooed Chef,Packaged Foods,1012347318
5652,TTD,The Trade Desk,Software,35067969515
5653,TTE,TotalEnergies SE,"Oil, Gas & Consumable Fuels",1.37412E+11
5654,TTEC,TTEC Holdings,IT Services,3877952966
5655,TTEK,Tetra Tech,Commercial Services & Supplies,9027618688
5656,TTGT,TechTarget,Media,2466557413
5657,TTI,TETRA Technologies,Energy Equipment & Services,500368415
5658,TTM,Tata Motors,Automobiles,22377639909
5659,TTMI,TTM Technologies,"Electronic Equipment, Instruments & C...",1500058873
5660,TTNP,Titan Pharmaceuticals,Pharmaceuticals,11317036
5661,TTOO,T2 Biosystems,Biotechnology,88990543
5662,TTSH,Tile Shop Holdings,Specialty Retail,343226239
5663,TTWO,Take-Two Interactive Software,Entertainment,17530142695
5664,TU,TELUS,Diversified Telecommunication Services,36503474159
5665,TUEM,Tuesday Morning,Discount Stores,96030814
5666,TUFN,Tufin Software Technologies,Software,336738488
5667,TUGC,TradeUP Global,Blank Check / SPAC,57893219
5668,TUP,Tupperware Brands,Household Durables,889150060
5669,TURN,180 Degree Capital,Capital Markets,69711936
5670,TUSK,Mammoth Energy Services,Energy Equipment & Services,105972902
5671,TUYA,"Tuya, Inc.",Software-Infrastructure,1763244031
5672,TV,Grupo Televisa SAB,Media,6591547383
5673,TVTX,Travere Therapeutics,Biotechnology,1767725800
5674,TVTY,Tivity Health,Health Care Providers & Services,1624737780
5675,TW,Tradeweb Markets,Capital Markets,31898437581
5676,TWCB,Bilander Acquisition,Blank Check / SPAC,380621472
5677,TWI,Titan International,Machinery,903236211
5678,TWIN,"Twin Disc,",Machinery,225767854
5679,TWKS,Thoughtworks Holding,Information Technology Services,6386413053
5680,TWLO,Twilio,IT Services,30768150364
5681,TWLV,Twelve Seas Investment Company II,Blank Check / SPAC,432270400
5682,TWND,Tailwind Acquisition,Blank Check / SPAC,413383415
5683,TWNI,Tailwind International Acquisition,Blank Check / SPAC,422193759
5684,TWNK,Hostess Brands,Food Products,3206393845
5685,TWO,Two Harbors Investment,Mortgage Real Estate Investment Trust...,1829654400
5686,TWOA,two,Blank Check / SPAC,267948121
5687,TWOU,"2U, Inc.",Software,1030734517
5688,TWST,Twist Bioscience,Biotechnology,3021213910
5689,TWTR,Twitter,Interactive Media & Services,31473199085
5690,TX,Ternium,Metals & Mining,9269663712
5691,TXG,10X Genomics,Life Sciences Tools & Services,9153986481
5692,TXMD,TherapeuticsMD,Pharmaceuticals,163619071
5693,TXN,Texas Instruments,Semiconductors & Semiconductor Equipment,1.68159E+11
5694,TXRH,Texas Roadhouse,"Hotels, Restaurants & Leisure",5648870892
5695,TXT,Textron,Aerospace & Defense,15798506431
5696,TYG,Tortoise Energy Infrastructure,Asset Management,418430732
5697,TYL,Tyler Technologies,Software,18356430666
5698,TYME,Tyme Technologies,Biotechnology,60255231
5699,TYRA,Tyra Biosciences,Biotechnology,465554332
5700,TZOO,Travelzoo,Interactive Media & Services,80906760
5701,TZPS,TZP Strategies Acquisition,Blank Check / SPAC,352906230
5702,U,Unity Software,Software,29091876806
5703,UA,Under Armour,"Textiles, Apparel & Luxury Goods",7653016049
5704,UAA,Under Armour,"Textiles, Apparel & Luxury Goods",7623894002
5705,UAL,United Airlines Holdings,Airlines,14861377501
5706,UAMY,United States Antimony,Metals & Mining,63670803
5707,UAN,CVR Partners LP,Chemicals,1509801755
5708,UAVS,AgEagle Aerial Systems,Machinery,88857511
5709,UBA,Urstadt Biddle Properties,Equity Real Estate Investment Trusts ...,751458687
5710,UBCP,United Bancorp,Banks,106790114
5711,UBER,Uber Technologies,Road & Rail,70339461087
5712,UBFO,United Security Bancshares,Banks,141674624
5713,UBOH,United Bancshares,Banks,105788250
5714,UBP,Urstadt Biddle Properties,Equity Real Estate Investment Trusts ...,736494710
5715,UBS,UBS Group AG,Capital Markets,67326808045
5716,UBSI,United Bankshares,Banks,4785588210
5717,UBX,Unity Biotechnology,Biotechnology,84091919
5718,UCBI,United Community Banks,Banks,3617131495
5719,UCL,uCloudlink Group,Telecom Services,51379384
5720,UCTT,Ultra Clean Holdings,Semiconductors & Semiconductor Equipment,1819126500
5721,UDMY,Udemy,Education & Training Services,1854406899
5722,UDR,"UDR, Inc.",Equity Real Estate Investment Trusts ...,31716673532
5723,UE,Urban Edge Properties,Equity Real Estate Investment Trusts ...,2348787451
5724,UEC,Uranium Energy,"Oil, Gas & Consumable Fuels",1324510204
5725,UEIC,Universal Electronics,Household Durables,402712590
5726,UEPS,Net 1 UEPS Technologies,IT Services,334008314
5727,UFAB,Unique Fabricating,Auto Components,22293018
5728,UFCS,United Fire Group,Insurance,802357420
5729,UFI,Unifi,"Textiles, Apparel & Luxury Goods",334826642
5730,UFPI,UFP Industries,Building Products,4867518958
5731,UFPT,UFP Technologies,Containers & Packaging,510476865
5732,UG,United-Guardian,Personal Products,104612666
5733,UGI,UGI Corporation,Gas Utilities,7699806689
5734,UGP,Ultrapar Participacoes,"Oil, Gas & Consumable Fuels",3479143165
5735,UGRO,Urban-gro,Farm & Heavy Construction Machinery,106932669
5736,UHAL,Amerco,Road & Rail,11455072838
5737,UHS,Universal Health Services,Health Care Providers & Services,10783337399
5738,UHT,Universal Health Realty Income Trust,Equity Real Estate Investment Trusts ...,812925038
5739,UI,Ubiquiti,Communications Equipment,17865398193
5740,UIHC,United Insurance Holdings,Insurance,136446351
5741,UIS,Unisys,IT Services,1475738989
5742,UK,Ucommune International,Real Estate Services,26217030
5743,UL,Unilever,Personal Products,1.218E+11
5744,ULBI,Ultralife,Electrical Equipment,88053966
5745,ULCC,Frontier Group Holdings,Airlines,2507771897
5746,ULH,Universal Logistics Holdings,Road & Rail,524606615
5747,ULTA,Ulta Beauty,Specialty Retail,20494561230
5748,UMBF,UMB Financial,Banks,4729731496
5749,UMC,United Microelectronics,Semiconductors & Semiconductor Equipment,22776072184
5750,UMH,UMH Properties,Equity Real Estate Investment Trusts ...,1287737599
5751,UMPQ,Umpqua Holdings,Banks,3977272050
5752,UNAM,Unico American,Insurance,15649337
5753,UNB,Union Bankshares,Banks,138237254
5754,UNCY,Unicycive Therapeutics,Biotechnology,19464380
5755,UNF,UniFirst,Commercial Services & Supplies,3398646609
5756,UNFI,United Natural Foods,Food & Staples Retailing,2469857504
5757,UNH,UnitedHealth Group,Health Care Providers & Services,4.82295E+11
5758,UNIT,Uniti Group,Equity Real Estate Investment Trusts ...,3325092595
5759,UNM,Unum Group,Insurance,6405073901
5760,UNP,Union Pacific,Road & Rail,1.63355E+11
5761,UNTY,Unity Bancorp,Banks,290220600
5762,UNVR,Univar Solutions,Trading Companies & Distributors,5454686699
5763,UONE,Urban One,Media,284295195
5764,UONEK,Urban One,Media,290684765
5765,UP,Wheels Up Experience,Airports & Air Services,749546621
5766,UPC,Universe Pharmaceuticals,Drug Manufacturers-Specialty & Generic,27057000
5767,UPH,UpHealth,Health Information Services,170214991
5768,UPLD,Upland Software,Software,540771507
5769,UPS,United Parcel Service,Air Freight & Logistics,1.79988E+11
5770,UPST,Upstart Holdings,Consumer Finance,9164636146
5771,UPTD,TradeUP Acquisition,Blank Check / SPAC,58438493
5772,UPWK,Upwork,Professional Services,3055958258
5773,URBN,Urban Outfitters,Specialty Retail,2382809837
5774,URG,Ur-Energy,"Oil, Gas & Consumable Fuels",351417600
5775,URGN,UroGen Pharma,Biotechnology,198119176
5776,URI,United Rentals,Trading Companies & Distributors,25556002692
5777,UROY,Uranium Royalty,Uranium,391975644
5778,USAC,USA Compression Partners LP,Energy Equipment & Services,1771294960
5779,USAK,USA Truck,Road & Rail,159498287
5780,USAP,Universal Stainless & Alloy Products,Metals & Mining,78565802
5781,USAS,Americas Gold & Silver,Metals & Mining,204857695
5782,USAU,U.S. Gold,Metals & Mining,56420954
5783,USB,U.S. Bancorp,Banks,78558617587
5784,USCB,USCB Financial Holdings,Banks-Regional,296811872
5785,USCT,TKB Critical Technologies 1,Blank Check / SPAC,287500000
5786,USDP,USD Partners LP,"Oil, Gas & Consumable Fuels",170690975
5787,USEG,U.S. Energy,"Oil, Gas & Consumable Fuels",109942196
5788,USER,UserTesting,Software-Application,1519845373
5789,USFD,US Foods Holding,Food & Staples Retailing,8374400999
5790,USIO,"Usio, Inc.",IT Services,89620830
5791,USLM,United States Lime & Minerals,Construction Materials,661870926
5792,USM,United States Cellular,Wireless Telecommunication Services,2696512742
5793,USNA,USANA Health Sciences,Personal Products,1521906385
5794,USPH,U.S. Physical Therapy,Health Care Providers & Services,1343754152
5795,USWS,U.S. Well Services,Oil & Gas Equipment & Services,83260759
5796,USX,U.S. Xpress Enterprises,Road & Rail,211754189
5797,UTAA,UTA Acquisition,Blank Check / SPAC,283474970
5798,UTHR,United Therapeutics,Biotechnology,8333642080
5799,UTI,Universal Technical Institute,Diversified Consumer Services,296070591
5800,UTL,Unitil,Multi-Utilities,830114463
5801,UTMD,Utah Medical Products,Health Care Equipment & Supplies,329972406
5802,UTME,UTime,Consumer Electronics,20338763
5803,UTRS,Minerva Surgical,Health Information Services,129700350
5804,UTSI,UTStarcom Holdings,Communications Equipment,27863835
5805,UTZ,Utz Brands,Food Products,1216684671
5806,UUU,Universal Security Instruments,"Electronic Equipment, Instruments & C...",9899169
5807,UUUU,Energy Fuels,"Oil, Gas & Consumable Fuels",1476318334
5808,UVE,Universal Insurance Holdings,Insurance,420833781
5809,UVSP,Univest Financial,Banks,788376240
5810,UVV,Universal,Tobacco,1451397475
5811,UWMC,UWM Holdings,Mortgage Finance,7207213053
5812,UXIN,Uxin Limited,Internet & Direct Marketing Retail,394440383
5813,V,Visa Inc.,IT Services,4.90192E+11
5814,VABK,Virginia National Bankshares,Banks,185375041
5815,VAC,Marriott Vacations Worldwide,"Hotels, Restaurants & Leisure",6499609453
5816,VACC,Vaccitech,Biotechnology,193021295
5817,VAL,Valaris,Oil & Gas Equipment & Services,4043255013
5818,VALE,Vale S.A.,Metals & Mining,1.00916E+11
5819,VALN,Valneva SE,Biotechnology,1933408100
5820,VALU,Value Line,Capital Markets,641317408
5821,VAPO,Vapotherm,Health Care Equipment & Supplies,377581917
5822,VAQC,Vector Acquisition II,Blank Check / SPAC,561456509
5823,VATE,INNOVATE,Engineering & Construction,287741951
5824,VAXX,Vaxxinity,Biotechnology,566284477
5825,VBFC,Village Bank & Trust Financial,Banks,80114548
5826,VBIV,VBI Vaccines,Biotechnology,451949727
5827,VBLT,Vascular Biogenics,Biotechnology,119260150
5828,VBNK,VersaBank,Banks-Regional,332687098
5829,VBOC,Viscogliosi Brothers Acquisition,Blank Check / SPAC,106626058
5830,VBTX,Veritex Holdings,Banks,2023969375
5831,VC,Visteon,Auto Components,2999519151
5832,VCEL,Vericel,Biotechnology,1855550435
5833,VCKA,Vickers Vantage I,Blank Check / SPAC,233449979
5834,VCNX,Vaccinex,Biotechnology,51018079
5835,VCSA,Vacasa,Software-Application,3562817788
5836,VCTR,Victory Capital Holdings,Capital Markets,2004071274
5837,VCXA,10x Capital Venture Acquisition II,Blank Check / SPAC,269938396
5838,VCXB,10x Capital Venture Acquisition III,Blank Check / SPAC,354148054
5839,VCYT,Veracyte,Biotechnology,2066755182
5840,VEC,Vectrus,Aerospace & Defense,457561761
5841,VECO,Veeco Instruments,Semiconductors & Semiconductor Equipment,1344887659
5842,VECT,VectivBio Holding AG,Biotechnology,178950881
5843,VEEE,"Twin Vee PowerCats, Co.",Recreational Vehicles,28280000
5844,VEEV,Veeva Systems,Health Care Technology,33458857923
5845,VEL,Velocity Financial,Thrifts & Mortgage Finance,341119800
5846,VELO,Velocity Acquisition,Blank Check / SPAC,280887519
5847,VENA,Venus Acquisition,Blank Check / SPAC,61377250
5848,VEON,VEON Ltd.,Wireless Telecommunication Services,1422085375
5849,VERA,Vera Therapeutics,Biotechnology,618420150
5850,VERB,Verb Technology Company,Software,61332727
5851,VERI,Veritone,Software,639848631
5852,VERO,Venus Concept,Medical Devices,97278480
5853,VERU,Veru Inc.,Personal Products,388244444
5854,VERV,Verve Therapeutics,Biotechnology,1093459311
5855,VERX,Vertex,Software-Application,2321581044
5856,VERY,Vericity,Insurance,89250000
5857,VET,Vermilion Energy,"Oil, Gas & Consumable Fuels",3506673643
5858,VEV,Vicinity Motor,Auto Manufacturers,81649383
5859,VFC,VF Corporation,"Textiles, Apparel & Luxury Goods",21988519928
5860,VFF,Village Farms International,Food Products,484672604
5861,VG,Vonage Holdings,Diversified Telecommunication Services,5172559861
5862,VGFC,The Very Good Food Company,Packaged Foods,58358199
5863,VGII,Virgin Group Acquisition II,Blank Check / SPAC,496081240
5864,VGR,Vector Group,Tobacco,1920272502
5865,VGZ,Vista Gold,Metals & Mining,125059855
5866,VHAQ,Viveon Health Acquisition,Blank Check / SPAC,255335419
5867,VHC,VirnetX Holding,Software,118246607
5868,VHI,Valhi,Chemicals,829084542
5869,VHNA,Vahanna Tech Edge Acquisition I,Blank Check / SPAC,249624730
5870,VIA,Via Renewables,Utilities-Regulated Electric,290269982
5871,VIAO,VIA optronics AG,Electronic Components,176923827
5872,VIAV,Viavi Solutions,Communications Equipment,3680192000
5873,VICI,VICI Properties,Equity Real Estate Investment Trusts ...,21644103670
5874,VICR,Vicor,Electrical Equipment,3163471310
5875,VIEW,"View, Inc.",Building Products & Equipment,397250911
5876,VIGL,Vigil Neuroscience,Biotechnology,220763708
5877,VII,7GC & Co. Holdings,Blank Check / SPAC,282037509
5878,VINC,Vincerx Pharma,Biotechnology,82756368
5879,VINE,Fresh Vine Wine,Beverages-Wineries & Distilleries,47580000
5880,VINO,Gaucho Group Holdings,Real Estate-Diversified,30291025
5881,VINP,Vinci Partners Investments,Asset Management,1015165311
5882,VIOT,Viomi Technology Co.,Household Durables,118281078
5883,VIPS,Vipshop Holdings,Internet & Direct Marketing Retail,6348332539
5884,VIR,Vir Biotechnology,Biotechnology,3347291124
5885,VIRC,Virco Manufacturing,Commercial Services & Supplies,47178860
5886,VIRI,Virios Therapeutics,Biotechnology,37819970
5887,VIRT,Virtu Financial,Capital Markets,6766221311
5888,VIRX,Viracta Therapeutics,Biotechnology,178807261
5889,VISL,Vislink Technologies,Communications Equipment,49491108
5890,VIST,Vista Oil & Gas,"Oil, Gas & Consumable Fuels",814508799
5891,VITL,Vital Farms,Farm Products,516371284
5892,VIV,Telefonica Brasil,Telecom Services,19469273086
5893,VIVE,Viveve Medical,Health Care Equipment & Supplies,11363186
5894,VIVO,Meridian Bioscience,Health Care Equipment & Supplies,1159072121
5895,VJET,Voxeljet AG,Machinery,29512177
5896,VKTX,Viking Therapeutics,Biotechnology,245275870
5897,VLAT,Valor Latitude Acquisition,Blank Check / SPAC,279737490
5898,VLCN,Volcon,Auto Manufacturers,45946387
5899,VLD,Velo3D,Computer Hardware,1743800952
5900,VLDR,Velodyne Lidar,Scientific & Technical Instruments,495355007
5901,VLGEA,Village Super Market,Food & Staples Retailing,358975536
5902,VLN,Valens Semiconductor,Semiconductors,500456380
5903,VLNS,Valens Company,Drug Manufacturers-Specialty & Generic,93778612
5904,VLO,Valero Energy,"Oil, Gas & Consumable Fuels",41461657564
5905,VLON,Vallon Pharmaceuticals,Biotechnology,12331238
5906,VLRS,Controladora Vuela Compania de Aviacion,Airlines,2141041658
5907,VLTA,Volta,Specialty Retail,520645982
5908,VLY,Valley National Bancorp,Banks,5494899702
5909,VMAR,Vision Marine Technologies,Leisure Products,54111590
5910,VMC,Vulcan Materials Company,Construction Materials,24476415999
5911,VMCA,Valuence Merger I,Blank Check / SPAC,250749999
5912,VMD,Viemed Healthcare,Health Care Providers & Services,198311854
5913,VMEO,Vimeo,Software-Application,1995990012
5914,VMGA,VMG Consumer Acquisition,Blank Check / SPAC,284912470
5915,VMI,Valmont Industries,Construction & Engineering,5246568807
5916,VMW,VMware,Software,48088805303
5917,VNCE,Vince Holding,"Textiles, Apparel & Luxury Goods",97704213
5918,VNDA,Vanda Pharmaceuticals,Biotechnology,661378615
5919,VNE,Veoneer,Auto Components,4139102197
5920,VNET,21Vianet Group,IT Services,917433341
5921,VNO,Vornado Realty Trust,Equity Real Estate Investment Trusts ...,9320330237
5922,VNOM,Viper Energy Partners LP,"Oil, Gas & Consumable Fuels",5026926569
5923,VNRX,VolitionRX,Health Care Equipment & Supplies,164014655
5924,VNT,Vontier,"Electronic Equipment, Instruments & C...",4037984499
5925,VNTR,Venator Materials,Chemicals,190961951
5926,VOC,VOC Energy Trust,"Oil, Gas & Consumable Fuels",120700000
5927,VOD,Vodafone Group,Wireless Telecommunication Services,48927395832
5928,VOLT,Volt Information Sciences,Professional Services,131932212
5929,VOR,Vor Biopharma,Biotechnology,236926688
5930,VORB,Virgin Orbit Holdings,Aerospace & Defense,2371233529
5931,VOXX,VOXX International,Household Durables,236368430
5932,VOYA,Voya Financial,Diversified Financial Services,7064627199
5933,VPCB,VPC Impact Acquisition Holdings II,Blank Check / SPAC,312377206
